timestep,mean_reward_last_100,mean_episode_length_last_100
168000,4247.7014558686915,4.65
169000,4859.998194020574,4.65
170000,5316.090144041391,4.46
171000,3839.822189517726,4.78
172000,4177.646652654721,4.84
173000,3049.101348515798,4.54
174000,4255.455747183826,4.48
175000,4918.4885625196075,4.81
176000,3538.689226160748,4.66
177000,4737.859311422614,4.7
178000,5451.1344361983265,4.4
179000,4070.578365538724,4.73
180000,3323.878427914889,4.7
181000,4729.3291103255815,4.59
182000,5507.010813032648,4.4
183000,3365.7589503296035,4.6
184000,5233.782145403734,4.45
185000,4965.7669176659865,4.8
186000,4067.6034912254995,4.74
187000,4851.183386055497,4.55
188000,3840.274931499387,4.46
189000,4057.920569034411,4.66
190000,4129.44424342111,4.45
191000,3306.0457601955045,4.72
192000,4508.249268987939,4.48
193000,5315.05738821685,4.59
194000,2226.016167815716,4.88
195000,4207.314585399237,4.83
196000,4642.589223029353,4.49
197000,2824.014739810886,4.64
198000,4796.298621449026,4.68
199000,5574.2362153946815,4.43
200000,4432.634305009236,4.68
